transaction_id,user_id,transaction_type,amount,day
2247,user_188,PAYMENT,1678.37,15
2248,user_7,CASH_OUT,361.42,21
2249,user_133,CASH_OUT,5478.96,9
2250,user_235,CASH_OUT,4057.56,7
2251,user_45,CASH_OUT,3996.28,13
2252,user_314,DEBIT,2363.6,29
2253,user_249,CASH_OUT,1961.21,23
2254,user_499,DEBIT,29.67,8
2255,user_31,TRANSFER,2757.08,12
2256,user_23,CASH_OUT,192.0,4
2257,user_426,DEBIT,601.54,16
2258,user_394,CASH_OUT,1603.65,26
2259,user_160,CASH_OUT,1201.98,29
2260,user_363,CASH_OUT,31.8,29
2261,user_437,DEBIT,3474.37,6
2262,user_158,PAYMENT,4220.64,5
2263,user_39,CASH_OUT,2290.61,1
2264,user_415,CASH_OUT,1557.71,14
2265,user_82,TRANSFER,6474.99,29
2266,user_356,PAYMENT,255.57,9
2267,user_258,DEBIT,2678.14,18
2268,user_206,TRANSFER,274.76,6
2269,user_77,CASH_OUT,962.03,15
2270,user_477,TRANSFER,1761.29,16
2271,user_12,TRANSFER,2671.87,8
2272,user_295,CASH_OUT,7.45,19
2273,user_450,PAYMENT,603.83,5
2274,user_224,PAYMENT,1545.25,14
2275,user_13,TRANSFER,1522.31,7
2276,user_46,CASH_OUT,2030.16,4
2277,user_155,DEBIT,724.39,30
2278,user_113,TRANSFER,1555.36,28
2279,user_233,DEBIT,420.92,21
2280,user_17,TRANSFER,413.73,1
2281,user_360,TRANSFER,1718.71,4
2282,user_223,CASH_OUT,2313.37,30
2283,user_354,CASH_OUT,256.58,14
2284,user_188,DEBIT,262.02,23
2285,user_448,DEBIT,1666.21,16
2286,user_344,PAYMENT,629.68,28
2287,user_365,CASH_OUT,996.47,26
2288,user_163,TRANSFER,1024.15,7
2289,user_496,TRANSFER,393.38,10
2290,user_326,PAYMENT,2.63,10
2291,user_467,CASH_OUT,3836.71,4
2292,user_414,TRANSFER,2510.55,12
2293,user_455,PAYMENT,2345.84,6
2294,user_74,PAYMENT,1581.54,13
2295,user_233,TRANSFER,2414.42,21
2296,user_224,TRANSFER,5488.03,1
2297,user_482,DEBIT,2191.28,8
2298,user_319,CASH_OUT,616.02,28
2299,user_412,DEBIT,1690.55,23
2300,user_60,PAYMENT,1167.96,16
2301,user_335,TRANSFER,1625.75,5
2302,user_222,DEBIT,1458.01,29
2303,user_37,PAYMENT,3914.81,26
2304,user_477,CASH_OUT,2109.96,26
2305,user_278,TRANSFER,418.38,7
2306,user_196,DEBIT,130.18,26
2307,user_404,CASH_OUT,1104.56,3
2308,user_352,DEBIT,31.47,24
2309,user_484,PAYMENT,766.32,21
2310,user_242,CASH_OUT,917.8,2
2311,user_324,DEBIT,941.89,2
2312,user_219,CASH_OUT,7760.08,20
2313,user_192,PAYMENT,724.53,23
2314,user_17,CASH_OUT,616.39,30
2315,user_12,DEBIT,277.1,10
2316,user_406,PAYMENT,1430.82,20
2317,user_401,TRANSFER,333.7,9
2318,user_394,DEBIT,1915.76,18
2319,user_374,DEBIT,337.22,6
2320,user_193,PAYMENT,1719.22,20
2321,user_22,PAYMENT,3500.5,6
2322,user_474,TRANSFER,86.91,26
2323,user_120,DEBIT,1088.58,25
2324,user_210,PAYMENT,1236.26,10
2325,user_306,TRANSFER,3131.53,28
2326,user_270,TRANSFER,1261.91,25
2327,user_192,PAYMENT,1676.51,9
2328,user_175,DEBIT,3132.8,9
2329,user_285,CASH_OUT,1640.86,3
2330,user_204,CASH_OUT,887.27,12
2331,user_164,TRANSFER,179.5,11
2332,user_251,CASH_OUT,2618.04,14
2333,user_227,CASH_OUT,4098.03,25
2334,user_436,PAYMENT,7017.42,19
2335,user_381,TRANSFER,5223.66,10
2336,user_460,DEBIT,3193.22,19
2337,user_7,TRANSFER,2062.68,5
2338,user_29,PAYMENT,3041.57,22
2339,user_395,CASH_OUT,1131.56,9
2340,user_33,DEBIT,1806.63,1
2341,user_134,TRANSFER,857.57,15
2342,user_367,CASH_OUT,791.16,24
2343,user_79,TRANSFER,2826.85,30
2344,user_416,DEBIT,1210.03,30
2345,user_435,TRANSFER,476.92,4
2346,user_459,TRANSFER,451.14,26
2347,user_58,TRANSFER,3920.44,7
2348,user_471,CASH_OUT,2264.92,6
2349,user_26,DEBIT,1579.52,15
2350,user_482,DEBIT,1024.78,6
2351,user_430,CASH_OUT,1127.11,7
2352,user_226,CASH_OUT,118.3,20
2353,user_285,CASH_OUT,1213.61,22
2354,user_4,PAYMENT,3173.93,3
2355,user_465,TRANSFER,982.0,21
2356,user_99,TRANSFER,967.66,29
2357,user_397,DEBIT,31.68,29
2358,user_489,TRANSFER,1224.37,30
2359,user_39,PAYMENT,51.33,13
2360,user_271,CASH_OUT,1689.57,2
2361,user_375,DEBIT,1413.61,3
2362,user_285,DEBIT,3665.27,13
2363,user_157,TRANSFER,1743.5,9
2364,user_75,DEBIT,781.43,22
2365,user_372,CASH_OUT,1452.3,19
2366,user_288,DEBIT,2405.99,18
2367,user_130,CASH_OUT,197.35,5
2368,user_175,PAYMENT,1940.83,10
2369,user_462,PAYMENT,4968.84,14
2370,user_84,CASH_OUT,710.87,21
2371,user_22,TRANSFER,1970.34,17
2372,user_459,DEBIT,3444.42,3
2373,user_27,TRANSFER,1434.09,7
2374,user_195,DEBIT,2531.55,9
2375,user_337,PAYMENT,745.06,5
2376,user_382,PAYMENT,730.74,4
2377,user_236,PAYMENT,2202.74,3
2378,user_440,DEBIT,2444.33,26
2379,user_92,PAYMENT,5529.55,13
2380,user_477,PAYMENT,509.37,9
2381,user_21,PAYMENT,1263.04,30
2382,user_303,PAYMENT,576.73,23
2383,user_464,TRANSFER,166.96,28
2384,user_357,PAYMENT,1032.45,7
2385,user_443,PAYMENT,937.07,30
2386,user_84,TRANSFER,630.61,29
2387,user_262,TRANSFER,704.78,8
2388,user_147,DEBIT,893.86,10
2389,user_441,CASH_OUT,8990.41,1
2390,user_453,PAYMENT,3055.33,27
2391,user_387,PAYMENT,148.16,20
2392,user_257,PAYMENT,4117.92,29
2393,user_58,DEBIT,2006.44,29
2394,user_380,PAYMENT,4425.37,21
2395,user_422,CASH_OUT,836.22,21
2396,user_15,TRANSFER,1249.18,1
2397,user_162,DEBIT,4531.1,19
2398,user_445,TRANSFER,636.48,2
2399,user_163,PAYMENT,4942.03,12
2400,user_320,PAYMENT,3526.34,23
2401,user_497,PAYMENT,7880.63,13
2402,user_281,CASH_OUT,783.89,14
2403,user_280,CASH_OUT,537.73,5
2404,user_12,DEBIT,803.54,3
2405,user_274,TRANSFER,6186.68,27
2406,user_271,PAYMENT,810.15,24
2407,user_492,PAYMENT,1665.79,17
2408,user_208,PAYMENT,1033.95,1
2409,user_27,PAYMENT,1009.09,14
2410,user_72,CASH_OUT,429.8,6
2411,user_60,TRANSFER,1540.4,17
2412,user_430,TRANSFER,3786.31,4
2413,user_473,DEBIT,101.5,6
2414,user_145,CASH_OUT,4400.54,1
2415,user_93,PAYMENT,2190.08,29
2416,user_309,TRANSFER,1918.07,9
2417,user_8,TRANSFER,1966.47,4
2418,user_79,CASH_OUT,702.72,9
2419,user_27,DEBIT,1072.78,9
2420,user_174,DEBIT,3211.79,29
2421,user_50,PAYMENT,731.67,22
2422,user_500,DEBIT,1269.83,13
2423,user_199,TRANSFER,39.66,23
2424,user_387,DEBIT,2645.2,29
2425,user_349,PAYMENT,1081.55,17
2426,user_448,TRANSFER,1490.39,21
2427,user_428,DEBIT,243.63,3
2428,user_181,DEBIT,9586.43,26
2429,user_24,CASH_OUT,720.41,26
2430,user_316,PAYMENT,2015.66,29
2431,user_378,DEBIT,1740.9,6
2432,user_387,CASH_OUT,3075.09,20
2433,user_404,TRANSFER,695.82,15
2434,user_46,CASH_OUT,2820.58,29
2435,user_15,CASH_OUT,964.16,14
2436,user_153,DEBIT,1059.2,13
2437,user_222,DEBIT,2233.83,9
2438,user_206,DEBIT,3067.6,23
2439,user_455,CASH_OUT,2198.42,15
2440,user_273,TRANSFER,4602.76,14
2441,user_382,PAYMENT,671.39,4
2442,user_236,CASH_OUT,4617.54,29
2443,user_340,DEBIT,280.51,11
2444,user_228,PAYMENT,2154.86,22
2445,user_9,TRANSFER,1586.51,2
2446,user_166,PAYMENT,1364.95,30
2447,user_432,DEBIT,744.77,16
2448,user_444,CASH_OUT,1401.28,19
2449,user_319,CASH_OUT,352.93,16
2450,user_214,DEBIT,921.92,27
2451,user_117,CASH_OUT,207.79,7
2452,user_386,DEBIT,1696.55,11
2453,user_344,CASH_OUT,201.34,12
2454,user_72,CASH_OUT,349.53,4
2455,user_395,CASH_OUT,178.68,30
2456,user_64,TRANSFER,960.3,16
2457,user_205,TRANSFER,3689.79,28
2458,user_209,DEBIT,4748.08,26
2459,user_72,TRANSFER,149.21,16
2460,user_277,DEBIT,2013.25,7
2461,user_274,PAYMENT,2306.47,25
2462,user_478,PAYMENT,1526.15,30
2463,user_320,TRANSFER,2199.13,13
2464,user_338,PAYMENT,532.34,5
2465,user_366,PAYMENT,1345.29,30
2466,user_495,CASH_OUT,991.47,1
2467,user_95,CASH_OUT,187.98,5
2468,user_166,DEBIT,1964.63,22
2469,user_32,PAYMENT,1367.25,14
2470,user_11,DEBIT,643.65,11
2471,user_301,DEBIT,1283.71,2
2472,user_217,PAYMENT,2985.96,24
2473,user_289,TRANSFER,3235.52,29
2474,user_102,PAYMENT,2096.94,18
2475,user_425,CASH_OUT,1261.28,15
2476,user_392,PAYMENT,1714.86,14
2477,user_267,TRANSFER,972.32,25
2478,user_214,DEBIT,270.62,30
2479,user_179,DEBIT,974.29,13
2480,user_88,CASH_OUT,1511.46,2
2481,user_41,CASH_OUT,1826.76,19
2482,user_401,CASH_OUT,5491.53,8
2483,user_76,DEBIT,3004.16,27
2484,user_377,CASH_OUT,329.73,22
2485,user_46,PAYMENT,382.76,17
2486,user_160,DEBIT,211.82,15
2487,user_463,TRANSFER,2680.21,20
2488,user_80,DEBIT,2449.18,21
2489,user_310,PAYMENT,8589.92,14
2490,user_86,PAYMENT,1476.39,27
2491,user_92,CASH_OUT,3502.17,3
2492,user_148,DEBIT,1718.12,17
2493,user_161,DEBIT,4144.32,3
2494,user_202,DEBIT,2553.24,13
2495,user_424,TRANSFER,2059.39,25
2496,user_416,CASH_OUT,1665.38,18
2497,user_242,PAYMENT,2567.26,1
2498,user_353,PAYMENT,1088.26,7
2499,user_2,CASH_OUT,203.13,29
2500,user_225,PAYMENT,81.62,23
2501,user_289,PAYMENT,1304.1,5
2502,user_233,CASH_OUT,1829.04,2
2503,user_461,PAYMENT,164.26,30
2504,user_414,DEBIT,676.28,17
2505,user_417,TRANSFER,777.31,29
2506,user_77,CASH_OUT,1654.71,21
2507,user_116,TRANSFER,652.8,10
2508,user_154,PAYMENT,201.07,4
2509,user_406,PAYMENT,360.3,9
2510,user_103,DEBIT,382.19,21
2511,user_194,CASH_OUT,3699.14,11
2512,user_166,PAYMENT,669.04,26
2513,user_359,CASH_OUT,2508.37,12
2514,user_90,CASH_OUT,1677.91,12
2515,user_174,CASH_OUT,7547.89,18
2516,user_122,CASH_OUT,637.17,4
2517,user_498,CASH_OUT,344.84,29
2518,user_143,TRANSFER,106.88,28
2519,user_482,DEBIT,551.4,9
2520,user_106,CASH_OUT,2304.47,8
2521,user_375,TRANSFER,178.23,19
2522,user_428,PAYMENT,561.29,24
2523,user_305,CASH_OUT,3866.3,13
2524,user_360,PAYMENT,1749.11,2
2525,user_459,CASH_OUT,144.11,19
2526,user_317,TRANSFER,97.71,14
2527,user_451,TRANSFER,126.14,5
2528,user_123,TRANSFER,5690.32,27
2529,user_390,DEBIT,3792.53,28
2530,user_9,PAYMENT,3727.89,30
2531,user_262,DEBIT,5159.76,26
2532,user_73,CASH_OUT,1407.43,10
2533,user_359,PAYMENT,568.3,24
2534,user_223,TRANSFER,1026.15,17
2535,user_416,PAYMENT,2537.83,20
2536,user_41,TRANSFER,4175.48,16
2537,user_370,DEBIT,1142.18,17
2538,user_204,DEBIT,1533.07,1
2539,user_264,TRANSFER,5370.12,28
2540,user_328,TRANSFER,227.45,21
2541,user_178,CASH_OUT,3965.34,22
2542,user_348,DEBIT,347.06,15
2543,user_318,DEBIT,1322.76,17
2544,user_84,CASH_OUT,492.88,11
2545,user_318,DEBIT,1847.37,22
2546,user_111,TRANSFER,1635.49,5
2547,user_251,PAYMENT,956.1,4
2548,user_383,PAYMENT,3979.98,26
2549,user_7,DEBIT,2156.52,21
2550,user_459,CASH_OUT,2554.56,24
2551,user_84,TRANSFER,326.59,9
2552,user_208,PAYMENT,4294.0,27
2553,user_388,TRANSFER,365.54,16
2554,user_390,DEBIT,504.08,30
2555,user_314,DEBIT,274.06,12
2556,user_22,PAYMENT,1160.92,18
2557,user_410,DEBIT,4373.33,22
2558,user_383,CASH_OUT,581.9,3
2559,user_3,DEBIT,936.02,15
2560,user_127,DEBIT,3742.47,18
2561,user_297,DEBIT,1923.7,12
2562,user_188,TRANSFER,2785.56,30
2563,user_362,TRANSFER,481.6,13
2564,user_14,PAYMENT,2521.01,1
2565,user_459,PAYMENT,516.53,4
2566,user_466,PAYMENT,8734.51,8
2567,user_12,DEBIT,1641.44,19
2568,user_87,TRANSFER,2379.08,21
2569,user_12,CASH_OUT,252.04,30
2570,user_397,DEBIT,577.11,26
2571,user_25,DEBIT,301.04,21
2572,user_301,DEBIT,989.15,5
2573,user_243,CASH_OUT,668.53,11
2574,user_122,PAYMENT,2640.43,25
2575,user_147,CASH_OUT,230.17,24
2576,user_55,PAYMENT,2789.13,24
2577,user_238,CASH_OUT,93.56,29
2578,user_356,TRANSFER,451.34,29
2579,user_173,DEBIT,3140.1,17
2580,user_392,DEBIT,2715.62,17
2581,user_221,DEBIT,1293.77,2
2582,user_119,PAYMENT,102.55,30
2583,user_309,CASH_OUT,1882.67,24
2584,user_183,TRANSFER,1044.19,26
2585,user_288,CASH_OUT,761.14,1
2586,user_307,DEBIT,2045.59,4
2587,user_300,TRANSFER,1147.58,9
2588,user_82,TRANSFER,193.95,2
2589,user_454,DEBIT,4952.7,3
2590,user_402,CASH_OUT,3014.6,27
2591,user_211,DEBIT,116.06,6
2592,user_150,CASH_OUT,1489.15,13
2593,user_37,TRANSFER,174.12,15
2594,user_352,TRANSFER,3631.57,11
2595,user_312,DEBIT,1898.73,10
2596,user_361,TRANSFER,378.57,3
2597,user_59,PAYMENT,41.92,20
2598,user_131,TRANSFER,64.18,9
2599,user_412,PAYMENT,1415.98,25
2600,user_202,TRANSFER,2651.33,10
2601,user_243,DEBIT,257.58,21
2602,user_35,DEBIT,500.22,23
2603,user_445,PAYMENT,792.79,25
2604,user_93,DEBIT,492.0,24
2605,user_438,TRANSFER,992.98,27
2606,user_447,TRANSFER,1640.21,23
2607,user_207,DEBIT,2309.96,12
2608,user_353,TRANSFER,6636.02,8
2609,user_391,CASH_OUT,5342.77,21
2610,user_332,CASH_OUT,1688.53,21
2611,user_305,TRANSFER,2649.65,21
2612,user_350,DEBIT,6026.66,17
2613,user_213,PAYMENT,174.33,22
2614,user_159,DEBIT,11.3,5
2615,user_442,PAYMENT,60.51,24
2616,user_445,DEBIT,1657.24,8
2617,user_24,TRANSFER,2877.99,18
2618,user_404,CASH_OUT,914.81,11
2619,user_293,DEBIT,1575.97,22
2620,user_4,PAYMENT,1452.86,28
2621,user_220,CASH_OUT,199.13,27
2622,user_364,PAYMENT,776.0,10
2623,user_382,TRANSFER,39.25,26
2624,user_20,CASH_OUT,234.65,15
2625,user_444,PAYMENT,3341.12,6
2626,user_152,DEBIT,3537.03,19
2627,user_50,TRANSFER,3238.43,17
2628,user_177,TRANSFER,2595.24,23
2629,user_435,TRANSFER,3153.1,10
2630,user_96,DEBIT,2223.29,5
2631,user_105,DEBIT,2216.32,28
2632,user_420,CASH_OUT,2201.4,16
2633,user_250,DEBIT,1443.27,12
2634,user_117,CASH_OUT,903.06,26
2635,user_354,TRANSFER,2620.11,21
2636,user_228,CASH_OUT,709.49,27
2637,user_66,PAYMENT,1565.72,24
2638,user_335,TRANSFER,1136.05,28
2639,user_418,TRANSFER,647.65,5
2640,user_420,CASH_OUT,7353.11,21
2641,user_262,TRANSFER,598.84,1
2642,user_295,DEBIT,740.08,2
2643,user_426,PAYMENT,352.49,5
2644,user_243,CASH_OUT,3462.99,23
2645,user_371,CASH_OUT,1766.63,19
2646,user_186,TRANSFER,1898.86,28
2647,user_246,DEBIT,3435.84,15
2648,user_125,TRANSFER,839.9,1
2649,user_268,TRANSFER,430.43,11
2650,user_131,CASH_OUT,442.3,28
2651,user_237,TRANSFER,2638.17,18
2652,user_18,PAYMENT,1904.43,3
2653,user_40,TRANSFER,462.2,28
2654,user_21,TRANSFER,313.46,9
2655,user_399,CASH_OUT,257.23,24
2656,user_225,TRANSFER,1976.64,4
2657,user_355,DEBIT,0.24,24
2658,user_282,CASH_OUT,36.98,13
2659,user_8,TRANSFER,987.13,9
2660,user_100,PAYMENT,2351.09,3
2661,user_240,PAYMENT,2375.15,16
2662,user_478,CASH_OUT,1124.65,22
2663,user_87,CASH_OUT,2349.3,8
2664,user_298,TRANSFER,1472.51,26
2665,user_428,DEBIT,7538.57,7
2666,user_14,TRANSFER,354.57,25
2667,user_334,PAYMENT,1835.92,23
2668,user_2,DEBIT,1351.55,17
2669,user_375,DEBIT,432.5,25
2670,user_293,DEBIT,2772.51,28
2671,user_325,TRANSFER,644.57,16
2672,user_422,PAYMENT,961.59,21
2673,user_493,CASH_OUT,939.47,22
2674,user_41,TRANSFER,559.97,18
2675,user_318,CASH_OUT,1126.71,16
2676,user_316,DEBIT,1282.42,15
2677,user_381,DEBIT,2726.89,2
2678,user_111,TRANSFER,2896.92,29
2679,user_14,PAYMENT,345.27,20
2680,user_231,DEBIT,1796.77,4
2681,user_473,CASH_OUT,4530.54,5
2682,user_84,CASH_OUT,230.34,7
2683,user_130,TRANSFER,1280.78,29
2684,user_231,CASH_OUT,2775.42,27
2685,user_326,PAYMENT,1890.88,28
2686,user_145,DEBIT,212.02,15
2687,user_379,CASH_OUT,1010.37,17
2688,user_345,CASH_OUT,1415.46,10
2689,user_28,DEBIT,10967.18,20
2690,user_66,TRANSFER,393.51,29
2691,user_163,CASH_OUT,8082.42,9
2692,user_229,TRANSFER,943.69,16
2693,user_261,TRANSFER,447.09,24
2694,user_449,CASH_OUT,1069.24,3
2695,user_424,PAYMENT,1903.81,22
2696,user_460,TRANSFER,480.32,27
2697,user_440,CASH_OUT,689.04,9
2698,user_164,TRANSFER,3855.8,8
2699,user_301,DEBIT,13834.52,23
2700,user_407,PAYMENT,765.96,7
2701,user_303,PAYMENT,322.35,17
2702,user_287,DEBIT,3151.72,5
2703,user_395,DEBIT,1834.86,7
2704,user_10,TRANSFER,211.61,30
2705,user_195,DEBIT,5866.32,13
2706,user_118,PAYMENT,162.53,18
2707,user_270,DEBIT,1963.56,22
2708,user_80,CASH_OUT,1103.08,14
2709,user_458,CASH_OUT,1626.67,18
2710,user_93,TRANSFER,479.6,3
2711,user_266,PAYMENT,2330.21,17
2712,user_332,CASH_OUT,6423.78,19
2713,user_350,DEBIT,1226.55,7
2714,user_361,CASH_OUT,1480.3,21
2715,user_257,CASH_OUT,548.38,4
2716,user_133,TRANSFER,4448.8,15
2717,user_276,DEBIT,7092.98,29
2718,user_264,DEBIT,3086.34,28
2719,user_171,DEBIT,1565.15,24
2720,user_460,TRANSFER,6283.68,8
2721,user_1,DEBIT,334.12,16
2722,user_313,DEBIT,1302.06,1
2723,user_64,CASH_OUT,1542.67,25
2724,user_374,CASH_OUT,1354.22,16
2725,user_468,DEBIT,3243.21,30
2726,user_284,PAYMENT,2219.77,25
2727,user_121,PAYMENT,270.86,2
2728,user_107,DEBIT,850.68,2
2729,user_421,PAYMENT,828.24,8
2730,user_175,TRANSFER,1667.73,12
2731,user_485,CASH_OUT,689.09,11
2732,user_204,TRANSFER,249.48,6
2733,user_165,CASH_OUT,2120.8,19
2734,user_305,PAYMENT,3808.11,28
2735,user_497,PAYMENT,5365.0,18
2736,user_120,DEBIT,7192.85,5
2737,user_44,PAYMENT,3038.43,15
2738,user_312,PAYMENT,300.95,8
2739,user_156,DEBIT,3836.17,6
2740,user_367,DEBIT,1021.52,12
2741,user_207,CASH_OUT,2618.01,19
2742,user_390,PAYMENT,1515.45,12
2743,user_108,CASH_OUT,3527.58,12
2744,user_251,CASH_OUT,1108.53,9
2745,user_445,TRANSFER,127.57,24
2746,user_404,PAYMENT,1627.58,10
2747,user_370,PAYMENT,375.77,22
2748,user_334,TRANSFER,6734.61,17
2749,user_130,CASH_OUT,1497.16,18
2750,user_457,PAYMENT,1612.9,16
2751,user_293,CASH_OUT,4756.03,4
2752,user_20,TRANSFER,1959.45,18
2753,user_282,DEBIT,721.16,3
2754,user_285,CASH_OUT,702.22,16
2755,user_1,PAYMENT,1392.62,14
2756,user_119,DEBIT,4028.93,24
2757,user_35,CASH_OUT,3166.85,9
2758,user_198,CASH_OUT,6579.7,6
2759,user_485,DEBIT,149.2,4
2760,user_245,DEBIT,624.84,27
2761,user_59,DEBIT,167.21,2
2762,user_325,PAYMENT,2781.24,23
2763,user_161,PAYMENT,303.59,10
2764,user_497,CASH_OUT,210.47,11
2765,user_179,CASH_OUT,1649.58,7
2766,user_206,TRANSFER,1060.3,26
2767,user_12,PAYMENT,2511.24,25
2768,user_490,CASH_OUT,1335.02,5
2769,user_276,DEBIT,1107.93,26
2770,user_181,DEBIT,1108.51,4
2771,user_242,PAYMENT,4109.52,26
2772,user_216,DEBIT,1005.8,6
2773,user_251,TRANSFER,811.12,28
2774,user_299,CASH_OUT,826.6,2
2775,user_126,CASH_OUT,437.81,2
2776,user_482,CASH_OUT,3942.09,16
2777,user_217,PAYMENT,317.13,28
2778,user_306,DEBIT,4785.25,25
2779,user_285,TRANSFER,666.66,23
2780,user_185,PAYMENT,4593.74,23
2781,user_39,CASH_OUT,3129.13,13
2782,user_223,TRANSFER,1744.49,21
2783,user_184,CASH_OUT,2214.12,7
2784,user_495,CASH_OUT,788.59,25
2785,user_427,PAYMENT,1707.71,26
2786,user_178,CASH_OUT,691.76,5
2787,user_407,TRANSFER,1029.24,25
2788,user_428,CASH_OUT,2893.47,17
2789,user_294,DEBIT,559.25,13
2790,user_340,CASH_OUT,3650.79,15
2791,user_151,PAYMENT,942.83,28
2792,user_384,TRANSFER,1519.3,3
2793,user_126,PAYMENT,5693.26,23
2794,user_301,DEBIT,2286.73,4
2795,user_308,CASH_OUT,2074.68,15
2796,user_336,PAYMENT,2486.87,18
2797,user_434,PAYMENT,5004.79,28
2798,user_234,PAYMENT,571.4,30
2799,user_380,PAYMENT,1899.91,3
2800,user_375,DEBIT,1022.96,7
2801,user_8,DEBIT,23.85,8
2802,user_498,CASH_OUT,267.75,11
2803,user_341,CASH_OUT,786.06,25
2804,user_129,TRANSFER,1664.82,22
2805,user_264,DEBIT,4265.26,26
2806,user_157,PAYMENT,3131.93,9
2807,user_352,PAYMENT,1611.89,20
2808,user_358,TRANSFER,153.48,12
2809,user_5,PAYMENT,673.48,5
2810,user_495,TRANSFER,913.65,1
2811,user_86,CASH_OUT,1944.23,14
2812,user_175,DEBIT,134.25,25
2813,user_290,TRANSFER,1510.87,25
2814,user_193,PAYMENT,4634.68,25
2815,user_311,TRANSFER,2444.5,3
2816,user_119,CASH_OUT,3189.86,29
2817,user_218,PAYMENT,2289.37,15
2818,user_427,CASH_OUT,462.83,10
2819,user_458,CASH_OUT,234.16,26
2820,user_414,TRANSFER,3537.93,10
2821,user_114,CASH_OUT,2378.2,24
2822,user_466,PAYMENT,1711.62,3
2823,user_145,CASH_OUT,419.67,29
2824,user_26,CASH_OUT,1849.38,6
2825,user_136,TRANSFER,63.65,5
2826,user_303,CASH_OUT,253.03,24
2827,user_232,DEBIT,747.61,19
2828,user_369,TRANSFER,1173.03,14
2829,user_76,TRANSFER,256.95,17
2830,user_475,PAYMENT,255.53,12
2831,user_328,PAYMENT,2588.48,9
2832,user_345,PAYMENT,1686.64,26
2833,user_302,PAYMENT,1526.03,25
2834,user_452,DEBIT,1204.55,3
2835,user_289,TRANSFER,7505.18,18
2836,user_1,CASH_OUT,102.17,4
2837,user_147,PAYMENT,398.43,14
2838,user_287,PAYMENT,2085.45,24
2839,user_464,PAYMENT,293.21,6
2840,user_142,CASH_OUT,1780.18,26
2841,user_53,PAYMENT,1677.55,15
2842,user_304,CASH_OUT,7081.28,17
2843,user_69,TRANSFER,4297.78,24
2844,user_361,TRANSFER,5821.07,5
2845,user_90,TRANSFER,241.18,29
2846,user_446,DEBIT,4052.16,6
2847,user_220,CASH_OUT,276.43,21
2848,user_450,PAYMENT,2004.42,26
2849,user_498,PAYMENT,2546.49,5
2850,user_192,PAYMENT,350.74,19
2851,user_454,PAYMENT,2002.93,14
2852,user_63,DEBIT,107.77,4
2853,user_73,PAYMENT,694.2,5
2854,user_161,DEBIT,5080.63,11
2855,user_169,CASH_OUT,376.83,27
2856,user_89,TRANSFER,135.0,2
2857,user_176,PAYMENT,1172.82,22
2858,user_269,TRANSFER,3802.5,2
2859,user_73,CASH_OUT,159.54,20
2860,user_245,CASH_OUT,878.67,12
2861,user_77,PAYMENT,4600.67,16
2862,user_159,CASH_OUT,251.48,17
2863,user_489,TRANSFER,744.07,4
2864,user_459,PAYMENT,3013.95,14
2865,user_324,DEBIT,1567.07,7
2866,user_98,PAYMENT,3571.55,15
2867,user_381,TRANSFER,236.66,30
2868,user_102,PAYMENT,5065.36,16
2869,user_494,PAYMENT,5464.02,8
2870,user_132,TRANSFER,337.58,2
2871,user_102,PAYMENT,68.93,19
2872,user_19,PAYMENT,9178.87,1
2873,user_454,TRANSFER,1316.53,23
2874,user_482,CASH_OUT,1697.62,4
2875,user_82,TRANSFER,1913.73,27
2876,user_397,PAYMENT,3118.14,26
2877,user_489,DEBIT,3342.5,24
2878,user_279,DEBIT,431.16,21
2879,user_339,TRANSFER,540.04,25
2880,user_365,DEBIT,4188.43,22
2881,user_331,PAYMENT,3424.24,11
2882,user_129,PAYMENT,1922.68,10
2883,user_344,TRANSFER,10479.78,18
2884,user_310,PAYMENT,2657.44,1
2885,user_455,CASH_OUT,486.28,17
2886,user_89,PAYMENT,3749.99,16
2887,user_213,TRANSFER,1071.37,12
2888,user_143,CASH_OUT,73.64,28
2889,user_65,CASH_OUT,775.51,30
2890,user_76,DEBIT,2884.05,30
2891,user_199,PAYMENT,6448.09,16
2892,user_143,TRANSFER,646.3,9
2893,user_405,DEBIT,566.1,17
2894,user_403,DEBIT,1658.47,3
2895,user_316,PAYMENT,3339.27,28
2896,user_93,PAYMENT,2744.99,18
2897,user_473,TRANSFER,1641.77,15
2898,user_417,DEBIT,1996.03,15
2899,user_305,TRANSFER,554.4,16
2900,user_224,DEBIT,1133.29,28
2901,user_497,DEBIT,589.72,20
2902,user_291,DEBIT,4315.55,1
2903,user_428,PAYMENT,238.82,1
2904,user_102,DEBIT,2277.25,4
2905,user_474,DEBIT,602.98,29
2906,user_267,DEBIT,1290.91,13
2907,user_355,CASH_OUT,711.67,30
2908,user_456,PAYMENT,780.89,4
2909,user_110,CASH_OUT,603.27,23
2910,user_462,PAYMENT,2795.06,8
2911,user_330,TRANSFER,910.52,13
2912,user_450,CASH_OUT,2591.86,24
2913,user_430,TRANSFER,1217.87,8
2914,user_265,DEBIT,1584.81,14
2915,user_3,TRANSFER,1567.4,30
2916,user_85,TRANSFER,7447.11,28
2917,user_282,TRANSFER,914.77,30
2918,user_328,TRANSFER,465.59,25
2919,user_304,PAYMENT,4856.11,1
2920,user_450,CASH_OUT,384.35,9
2921,user_454,PAYMENT,3596.64,26
2922,user_412,PAYMENT,325.54,24
2923,user_117,PAYMENT,2150.13,1
2924,user_221,TRANSFER,326.31,7
